Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/02 01:17,18097,8036D3410,18097,8037E9ED0,263.59,Yuan,263.59,Yuan,Cheque,0
2022/09/08 22:55,23,800FDD900,22758,802A84620,7.4,Euro,7.4,Euro,Wire,0
2022/09/01 11:56,239692,80EB071E0,239692,80EB071E0,8.57,Swiss Franc,8.57,Swiss Franc,Reinvestment,0
2022/09/01 00:04,6129,806F4CC00,6129,806F4CC00,20.84,US Dollar,20.84,US Dollar,Reinvestment,0
2022/09/01 00:11,221282,809F84700,221282,809F84700,22773.26,US Dollar,22773.26,US Dollar,Reinvestment,0
2022/09/06 10:35,33884,80C926290,32564,80CB1C1C0,1585.65,Mexican Peso,1585.65,Mexican Peso,ACH,0
2022/09/04 23:24,70,100428660,11030,809FC6200,97928.12,US Dollar,97928.12,US Dollar,Cheque,0
2022/09/06 01:20,39556,80E8F3010,139819,80F5027C0,365.74,Swiss Franc,365.74,Swiss Franc,Cheque,0
2022/09/01 13:02,21174,800C55560,29292,80ADFD650,42385.6,US Dollar,42385.6,US Dollar,Cheque,0
2022/09/02 21:36,70,100428780,7,80499E750,28168.72,Rupee,28168.72,Rupee,Cheque,0
2022/09/02 06:21,334788,80CB72E40,133590,80CB72DA0,11453.17,Mexican Peso,11453.17,Mexican Peso,Credit Card,0
2022/09/02 06:32,29715,8038B75B0,29715,8038B75B0,367.89,US Dollar,2463.99,Yuan,ACH,0
2022/09/08 06:41,116425,80622C880,287,80622CF50,65049.19,Ruble,65049.19,Ruble,ACH,0
2022/09/03 15:44,15,80A10CBD0,6,80A1E41F0,67.49,Australian Dollar,67.49,Australian Dollar,Credit Card,0
2022/09/06 23:53,214,80C397ED0,34215,80CB40F40,141696.08,Mexican Peso,141696.08,Mexican Peso,Cheque,0
2022/09/02 06:03,410,8029D89F0,5175,803391F50,213.56,Euro,213.56,Euro,Cheque,0
2022/09/02 16:59,70,100428858,26414,809B44E90,829.89,Canadian Dollar,829.89,Canadian Dollar,Cheque,0
2022/09/08 10:13,154518,8145FD8B1,15,814786721,0.036502,Bitcoin,0.036502,Bitcoin,Bitcoin,0
2022/09/01 19:04,12,801E83330,14290,8023C83B0,29.5,Euro,29.5,Euro,Cash,0
2022/09/05 00:50,22,80052E640,1665,80264B880,278.19,Euro,278.19,Euro,Credit Card,0
2022/09/04 16:31,1024,800B3D000,21745,80121BDE0,173.65,Euro,173.65,Euro,Wire,0
2022/09/03 12:26,701,8006457A0,28827,80E339370,310.9,US Dollar,310.9,US Dollar,Cheque,0
2022/09/05 08:58,16109,802B8D470,132722,812197E90,81.07,US Dollar,81.07,US Dollar,Cheque,0
2022/09/01 14:35,21381,80235EEF0,5627,802358DF0,46783.78,Yuan,46783.78,Yuan,Cheque,0
2022/09/07 04:29,214,80C51A920,234395,80CA4FB30,3957866.49,Mexican Peso,3957866.49,Mexican Peso,Cheque,0
2022/09/01 18:41,9571,80C068570,34828,811556600,35658.36,Yuan,35658.36,Yuan,Credit Card,0
2022/09/02 13:18,7,8060F19E0,16787,806D7B360,226829.75,Ruble,226829.75,Ruble,Credit Card,0
2022/09/08 04:07,26818,8082F8920,14290,80DCE96A0,1464.75,Euro,1464.75,Euro,Cheque,0
2022/09/07 08:47,21174,800707BA0,211075,80AA0FFB0,6239.69,US Dollar,6239.69,US Dollar,Credit Card,0
2022/09/01 19:39,27,80C64C7B0,33872,80C735380,8763.98,Mexican Peso,8763.98,Mexican Peso,Cheque,0
2022/09/05 09:14,9371,8040B2210,5836,80626F420,29311.37,US Dollar,29311.37,US Dollar,Cheque,0
2022/09/02 18:26,22,800506580,25866,8050F9B60,4859.56,Euro,4859.56,Euro,Cash,0
2022/09/07 05:58,24,803AA7CD0,10605,8039FAF80,667673.23,Yen,667673.23,Yen,Credit Card,0
2022/09/05 18:04,3655,804207770,21922,80BA9E7F0,1226.31,Euro,1226.31,Euro,Credit Card,0
2022/09/04 06:22,33727,80CB2F480,33873,80CB305D0,91918.97,Mexican Peso,91918.97,Mexican Peso,ACH,0
2022/09/05 22:00,2454,803A52E00,228321,80E1F41B0,742.77,US Dollar,742.77,US Dollar,Cash,0
2022/09/09 07:51,12,800105F00,220,8001C8C50,632.96,US Dollar,632.96,US Dollar,Cheque,0
2022/09/02 09:53,4766,807251EE0,9129,80C375A50,41.97,US Dollar,41.97,US Dollar,Credit Card,0
2022/09/10 16:16,14099,802E745E0,1665,8034BFB50,273.83,US Dollar,273.83,US Dollar,Credit Card,0
2022/09/05 13:30,1412,80089BD90,21575,8024C5680,1843.46,US Dollar,1843.46,US Dollar,Cheque,0
2022/09/02 21:21,220,80013D570,1,800428290,47.18,US Dollar,47.18,US Dollar,Wire,0
2022/09/08 21:37,10,80CFAF0D0,29,80DB550C0,5130.6,Brazil Real,5130.6,Brazil Real,Cheque,0
2022/09/08 00:11,70,100428978,138395,80EA96CC0,12056.99,Swiss Franc,12056.99,Swiss Franc,Cheque,0
2022/09/03 21:04,70,1004286A8,2915,80DC95940,827.67,Euro,827.67,Euro,Cheque,0
2022/09/10 03:53,29191,80F74A0F0,18067,812E0C200,7274.25,Yuan,7274.25,Yuan,Cheque,0
2022/09/08 04:48,122055,809076700,25113,80951ACE0,2143.24,Canadian Dollar,2143.24,Canadian Dollar,Credit Card,0
2022/09/09 23:59,2454,800F58220,10614,8043F1650,161.53,US Dollar,161.53,US Dollar,Cheque,0
2022/09/02 11:38,137218,80DC49550,118,80E22A730,2075.77,Swiss Franc,2075.77,Swiss Franc,Cheque,0
2022/09/06 04:49,29279,80D179BA0,27564,811C97870,269.06,US Dollar,269.06,US Dollar,Cheque,0
2022/09/05 02:06,1490,80F7B5160,247585,8118D9A20,370.83,Euro,370.83,Euro,Wire,0
2022/09/09 14:22,39668,80EAE9620,138335,80F098270,205.98,Swiss Franc,205.98,Swiss Franc,ACH,0
2022/09/04 07:00,70,100428660,1601,80093A720,5059.55,US Dollar,5059.55,US Dollar,Cash,0
2022/09/09 03:09,701,8062647B0,130342,80E4A8A30,883.36,US Dollar,883.36,US Dollar,Cheque,0
2022/09/09 06:39,701,80311ECC0,11808,8046111B0,13091582.78,Yen,13091582.78,Yen,Cheque,0
2022/09/01 12:20,70,1004289C0,220,81006A130,13601.61,Shekel,13601.61,Shekel,Credit Card,0
2022/09/01 01:42,70,100428660,17425,802CC46F0,18088.56,US Dollar,18088.56,US Dollar,Cheque,0
2022/09/09 06:13,212789,805D941A0,14757,805E6EC80,31866.83,Rupee,31866.83,Rupee,Cheque,0
2022/09/02 00:07,29467,8039B7B30,15,803A182E0,883303.61,Yen,883303.61,Yen,Cheque,0
2022/09/08 10:17,118,80DDB8800,238190,80E299530,262.69,Swiss Franc,262.69,Swiss Franc,Credit Card,0
2022/09/01 07:41,254958,81404AC01,154887,8146BCEA1,0.818789,Bitcoin,0.818789,Bitcoin,Bitcoin,0
2022/09/02 16:40,3698,807D6F200,211212,80C7B30B0,1653022.92,US Dollar,1653022.92,US Dollar,Cheque,0
2022/09/07 14:03,152416,8136CA4A1,152416,8136CA4A1,1.121494,Bitcoin,1.121494,Bitcoin,Bitcoin,0
2022/09/08 16:24,15,80A117D20,29115,80AE4C200,3809.92,Australian Dollar,3809.92,Australian Dollar,Credit Card,0
2022/09/05 17:26,23344,80267D760,111326,804888340,138.65,Euro,138.65,Euro,Cheque,0
2022/09/07 05:07,11474,800953240,3420,801B74670,173.16,US Dollar,173.16,US Dollar,Credit Card,0
2022/09/01 11:22,22775,801345D20,12561,801346160,82213843.0,Euro,82213843.0,Euro,ACH,0
2022/09/08 19:00,210,8090A01D0,8,8090BFE60,130.58,Canadian Dollar,130.58,Canadian Dollar,Cheque,0
2022/09/02 15:28,218665,806EC7E40,17491,807488AF0,53558.39,Ruble,53558.39,Ruble,Cash,0
2022/09/01 22:58,140257,80F5DE560,229227,8114BE7C0,1657.02,Yuan,1657.02,Yuan,Credit Card,0
2022/09/03 00:10,25866,8041F9A70,13345,81290CE80,31.59,Euro,31.59,Euro,Credit Card,0
2022/09/02 14:21,39849,803DBEDC0,110057,803D90850,9999.42,Yen,9999.42,Yen,Cash,0
2022/09/09 04:43,20486,80828D270,123612,808E20310,490.67,UK Pound,490.67,UK Pound,Credit Card,0
2022/09/07 19:58,23344,8034997D0,14657,80BCECF60,117827.8,Euro,117827.8,Euro,Cash,0
2022/09/06 00:29,2915,80096B260,16254,80C090760,787.34,Euro,787.34,Euro,Credit Card,0
2022/09/02 10:38,17863,8069A8B90,8888,80D446960,31536.6,Euro,31536.6,Euro,Cheque,0
2022/09/03 15:46,3,8050025F0,13184,8122A8200,260446.77,Rupee,260446.77,Rupee,ACH,0
2022/09/01 14:43,4726,8025BA230,115159,8085706F0,4485.46,US Dollar,4485.46,US Dollar,Wire,0
2022/09/06 12:38,23537,80274D1A0,26024,803F50EF0,5015.72,US Dollar,5015.72,US Dollar,Credit Card,0
2022/09/05 12:07,14099,802EC63E0,1467,807EEF570,14877.17,US Dollar,14877.17,US Dollar,ACH,0
2022/09/01 00:24,210261,80E7F9C70,210261,80E7F9C70,1136.61,Yen,1136.61,Yen,Reinvestment,0
2022/09/03 17:49,21745,80786EF80,20,80DD4EE60,6137.46,Euro,6137.46,Euro,Cheque,0
2022/09/08 04:56,243614,810867490,244818,8108B00B0,327.87,Shekel,327.87,Shekel,Cheque,0
2022/09/09 06:23,27444,80333C470,21360,80DE5C3F0,51.85,US Dollar,51.85,US Dollar,Cash,0
2022/09/07 16:19,40404,80F0BC550,112,80F19EDC0,310.18,Swiss Franc,310.18,Swiss Franc,Cheque,0
2022/09/10 20:03,70,100428660,16586,8063E84F0,425.04,US Dollar,425.04,US Dollar,Credit Card,0
2022/09/05 14:12,21258,8056E9280,221282,80C3620D0,41.26,US Dollar,41.26,US Dollar,Cheque,0
2022/09/03 00:03,128853,80B168A20,112078,80D998900,7757.83,Yuan,7757.83,Yuan,Credit Card,0
2022/09/03 18:25,112989,804D61350,214749,805622310,6907.93,Rupee,6907.93,Rupee,Cheque,0
2022/09/01 02:47,10614,8064493F0,238038,812EF2C90,51064.91,US Dollar,51064.91,US Dollar,Cash,0
2022/09/01 00:24,28690,80B02ACB0,28690,80B02ACB0,30.26,Australian Dollar,30.26,Australian Dollar,Reinvestment,0
2022/09/02 01:28,111031,809B05D90,11808,80C9289F0,661465.52,Yen,661465.52,Yen,Credit Card,0
2022/09/06 00:10,32564,80C9E9490,27,80B74D4F0,1594.56,Mexican Peso,1594.56,Mexican Peso,Credit Card,0
2022/09/02 22:13,221868,8082223C0,38486,813ACD470,1191.45,US Dollar,1191.45,US Dollar,Cash,0
2022/09/10 02:07,21381,803099130,19593,8084AA840,4864.81,Yuan,4864.81,Yuan,Credit Card,0
2022/09/05 00:02,11107,8023155E0,18679,810357410,36.5,US Dollar,36.5,US Dollar,Credit Card,0
2022/09/09 04:25,2591,8003846E0,27,80CA92F70,45767.4,Mexican Peso,45767.4,Mexican Peso,Credit Card,0
2022/09/09 17:12,213,80B722B00,28,80B749BB0,3594.17,Mexican Peso,3594.17,Mexican Peso,Cash,0
2022/09/07 01:47,254242,813F6CAE1,15,8147DD821,0.00734,Bitcoin,0.00734,Bitcoin,Bitcoin,0
2022/09/03 00:15,1490,801A04460,117907,80B56CD30,16.97,Euro,16.97,Euro,Credit Card,0
2022/09/07 03:58,70,100428660,16224,802871BD0,6412.39,US Dollar,6412.39,US Dollar,Cheque,0
2022/09/01 14:06,1457,801D65470,1457,801D65470,11.41,US Dollar,11.41,US Dollar,Reinvestment,0
2022/09/01 11:38,70,100428660,25637,802244FA0,1777.38,US Dollar,1777.38,US Dollar,Cheque,0
2022/09/09 04:16,11471,800A8E080,1047,80125E1F0,2003.39,US Dollar,2003.39,US Dollar,ACH,0
2022/09/06 05:42,2627,8016AA090,2627,8016A54A0,4503.55,US Dollar,4503.55,US Dollar,ACH,0
2022/09/01 00:09,12,8049B1F10,112989,80505DF70,865103398.17,Rupee,865103398.17,Rupee,ACH,0
2022/09/01 16:32,13858,806C24660,13858,806C24660,866.4,Euro,866.4,Euro,Reinvestment,0
2022/09/06 05:48,144225,810812EE0,246162,810D58650,3687617.67,Shekel,3687617.67,Shekel,Cheque,0
2022/09/06 05:15,1124,800821B00,219184,8081E26D0,92.31,US Dollar,92.31,US Dollar,Cash,0
2022/09/10 08:22,22,8003199E0,26818,802953410,240.09,Euro,240.09,Euro,Cheque,0
2022/09/08 20:40,111121,807BBA1A0,223090,8093B2FE0,278.66,Euro,278.66,Euro,Credit Card,0
2022/09/02 12:02,15,8000763B0,15,8040C36F0,2572.63,Yen,2572.63,Yen,Cheque,0
2022/09/04 15:12,12979,806526F30,219860,812EAA3E0,48356.42,US Dollar,48356.42,US Dollar,Cash,0
2022/09/02 18:18,15964,80283A740,115976,80BC7FDF0,125.29,Euro,125.29,Euro,ACH,0
2022/09/05 00:47,212,800098E10,120292,80771F0B0,485.91,UK Pound,485.91,UK Pound,Cheque,0
2022/09/05 20:15,1362,802632C20,1457,811E257F0,13682.4,US Dollar,13682.4,US Dollar,Credit Card,0
2022/09/01 00:20,29003,80D926A10,29003,80D926A10,1155.87,US Dollar,1155.87,US Dollar,Reinvestment,0
2022/09/04 00:09,15,80A11BB90,228009,80A6CE330,56.58,Australian Dollar,56.58,Australian Dollar,Credit Card,0
2022/09/05 23:41,12,8000F7C60,1292,8002C2DE0,66.79,US Dollar,66.79,US Dollar,Cheque,0
2022/09/06 19:31,228009,80A5B9FE0,28603,80AC638D0,4953.88,Australian Dollar,4953.88,Australian Dollar,Credit Card,0
2022/09/06 10:10,410,8006A77E0,1547,800931CD0,5399.12,Euro,5399.12,Euro,Credit Card,0
2022/09/08 01:23,16254,806997EC0,24840,809473BF0,283184.24,Euro,283184.24,Euro,ACH,0
2022/09/02 17:24,37211,8071058D0,8595,807105830,105.97,US Dollar,105.97,US Dollar,Cheque,0
2022/09/02 17:55,11,8009A16E0,14650,8026952F0,42.17,Euro,42.17,Euro,Cheque,0
2022/09/01 05:27,28094,80A4BDFE0,28094,80A4BDFE0,291464.67,Australian Dollar,291464.67,Australian Dollar,Reinvestment,0
2022/09/02 07:24,238190,80E4605F0,138335,80E5B5380,140.31,Swiss Franc,140.31,Swiss Franc,Cheque,0
2022/09/09 09:22,70,100428930,135010,80D83A010,38381.23,Brazil Real,38381.23,Brazil Real,Cheque,0
2022/09/06 12:11,1665,80D77B0C0,2591,80E7745E0,180.35,Euro,180.35,Euro,Credit Card,0
2022/09/08 00:42,3514,8012371B0,229220,80B4E9000,424891.79,Euro,424891.79,Euro,ACH,0
2022/09/06 18:14,15750,8069DBB40,243837,811019ED0,67.62,Euro,67.62,Euro,Wire,0
2022/09/02 19:27,13917,805A50100,13327,805A8EF80,114929.94,US Dollar,114929.94,US Dollar,Cheque,0
2022/09/02 01:24,13057,8056DA620,218202,80B9ACD10,1806.33,Euro,1806.33,Euro,Credit Card,0
2022/09/02 18:15,70,100428810,20486,807EA2AC0,7249.47,UK Pound,7249.47,UK Pound,Cheque,0
2022/09/09 01:30,211,80CDE6C00,115,80CE13000,4156.11,Brazil Real,4156.11,Brazil Real,Credit Card,0
2022/09/01 15:59,19,809915970,125607,809CE3EC0,2.28,Canadian Dollar,2.28,Canadian Dollar,ACH,0
2022/09/07 21:05,223090,8104AA7E0,243837,814465AF0,29.41,Euro,29.41,Euro,ACH,0
2022/09/01 09:34,21174,8032BC050,12381,8084A7FE0,1685.72,US Dollar,1685.72,US Dollar,Cheque,0
2022/09/08 18:11,25337,80A78E7B0,22758,813FF1550,481.48,Euro,481.48,Euro,Credit Card,0
2022/09/07 21:46,210431,80731C960,18049,8078C3D40,96.38,Euro,96.38,Euro,Cheque,0
2022/09/08 02:27,1411,80091B2A0,15730,802206A10,1972.47,US Dollar,1972.47,US Dollar,Cheque,0
2022/09/01 00:14,19705,80F5FEA10,19705,80F5FEA10,43.98,Yuan,43.98,Yuan,Reinvestment,0
2022/09/02 19:56,317746,809137830,211050,809137AA0,314.11,US Dollar,314.11,US Dollar,Cash,0
2022/09/06 04:25,18015,80878ABB0,130425,812189190,1114.41,US Dollar,1114.41,US Dollar,Cheque,0
2022/09/07 14:05,12735,8010ED5A0,125575,80EA554F0,228.12,Canadian Dollar,228.12,Canadian Dollar,Cheque,0
2022/09/09 11:28,22,8005155B0,11056,8008CDC20,166.72,Euro,166.72,Euro,Cash,0
2022/09/01 00:24,2952,80FE70FB0,2952,80FE70FB0,3148383.21,US Dollar,3148383.21,US Dollar,Reinvestment,0
2022/09/02 00:36,14387,809BDCB80,20226,80D16C4A0,1203.1,US Dollar,1203.1,US Dollar,ACH,0
2022/09/02 06:53,4766,8052F9CB0,4523,806D98E50,3822.92,US Dollar,3822.92,US Dollar,Cheque,0
2022/09/07 18:30,11107,8085AC370,38486,8103FE840,794.11,US Dollar,794.11,US Dollar,Cheque,0
2022/09/01 13:29,1467,800268ED0,137273,811642E50,27233.48,US Dollar,27233.48,US Dollar,ACH,0
2022/09/02 01:41,54348,8140D67F1,153502,8140FB881,0.064022,Bitcoin,0.064022,Bitcoin,Bitcoin,0
2022/09/05 02:26,6803,802E792B0,36121,80F96AB30,67.78,US Dollar,67.78,US Dollar,Credit Card,0
2022/09/07 07:48,29,80CFDDE90,135104,80CFE7120,21927.07,Brazil Real,21927.07,Brazil Real,ACH,0
2022/09/07 06:45,17861,808E9A220,238123,8128C8B00,8436.67,Euro,8436.67,Euro,Credit Card,0
2022/09/06 03:58,1132,80BD3B370,134091,80C657480,2054614.61,Mexican Peso,2054614.61,Mexican Peso,ACH,0
2022/09/08 05:46,5,80009A680,7,80766F800,338.77,UK Pound,338.77,UK Pound,Cheque,0
2022/09/09 19:25,28317,80A567F40,228009,80A7E5EB0,5229.61,Australian Dollar,5229.61,Australian Dollar,Cheque,0
2022/09/01 15:46,8354,810C9A500,8354,810C9A500,1971.13,US Dollar,1971.13,US Dollar,Reinvestment,0
2022/09/07 15:01,12446,8073EA730,18015,8093CE9D0,64239.33,US Dollar,64239.33,US Dollar,Cheque,0
2022/09/05 21:14,117,80E1852F0,117,80E81C820,3922626.49,Swiss Franc,3922626.49,Swiss Franc,Cheque,0
2022/09/05 04:46,112637,804FEAED0,114590,805D36520,169428.13,Rupee,169428.13,Rupee,Credit Card,0
2022/09/01 00:22,28694,807EB1130,110603,80678A430,34.13,US Dollar,34.13,US Dollar,Credit Card,0
2022/09/01 13:53,6010,803BE9620,11813,80A3D5120,1077.26,US Dollar,1077.26,US Dollar,Cheque,0
2022/09/07 15:16,16788,803E4C240,110836,808B393F0,3172.76,US Dollar,3172.76,US Dollar,Credit Card,0
2022/09/06 11:11,22,801AEDA10,22775,807A90730,145.42,Euro,145.42,Euro,ACH,0
2022/09/02 15:24,31400,804BA66E0,5140,804BA5720,458.05,US Dollar,458.05,US Dollar,Credit Card,0
2022/09/07 02:57,219184,80A98A7A0,137273,8104F4210,3078.05,US Dollar,3078.05,US Dollar,Cheque,0
2022/09/02 00:18,244187,81099A070,43849,8114D98F0,1435.27,Shekel,1435.27,Shekel,ACH,0
2022/09/01 21:12,15040,8093586A0,15040,8093586A0,10.51,US Dollar,10.51,US Dollar,Reinvestment,0
2022/09/03 19:44,139342,80EA1CE10,118,80EAB5090,5549.34,Swiss Franc,5549.34,Swiss Franc,ACH,0
2022/09/09 08:01,27920,80AEED710,238082,81364FA60,257.2,Euro,257.2,Euro,Cash,0
2022/09/01 06:08,220,80FD307A0,144225,811819AD0,264.4,Shekel,264.4,Shekel,Credit Card,0
2022/09/03 04:29,70,100428858,126107,809B343F0,1259.98,Canadian Dollar,1259.98,Canadian Dollar,Credit Card,0
2022/09/01 00:06,31596,80E014AD0,31596,80E014AD0,12.36,US Dollar,12.36,US Dollar,Reinvestment,0
2022/09/02 07:54,117,80DDAA2E0,238190,80DDAF8C0,17969.18,Swiss Franc,17969.18,Swiss Franc,Cheque,0
2022/09/02 01:25,22,800A434F0,23,800FAED00,245452.52,Euro,245452.52,Euro,Cheque,0
2022/09/05 06:09,13554,8021F4260,15863,80555E040,2214.3,Euro,2214.3,Euro,Credit Card,0
2022/09/08 20:02,795,80142CFB0,23537,803F91F30,7001.8,US Dollar,7001.8,US Dollar,Cheque,0
2022/09/01 00:00,1853,800B81200,123288,810AF9C90,31.91,US Dollar,31.91,US Dollar,Credit Card,0
2022/09/02 14:50,11,801592770,1547,8102F53C0,180.49,Euro,180.49,Euro,Cheque,0
2022/09/07 02:45,225,81371A281,225,81371A281,0.001297,Bitcoin,0.001297,Bitcoin,Bitcoin,0
2022/09/05 10:45,22091,808DD3100,122405,8138D10A0,232.1,UK Pound,232.1,UK Pound,Cheque,0
2022/09/09 07:04,5328,802C6AE20,120511,80A8DA500,663.95,Euro,663.95,Euro,Credit Card,0
2022/09/10 21:39,15085,80B3F78C0,233580,810C12160,592.77,US Dollar,592.77,US Dollar,Cash,0
2022/09/08 11:13,17610,8033DEB90,48910,8122D21D0,378.05,Saudi Riyal,378.05,Saudi Riyal,Credit Card,0
2022/09/02 22:28,130449,80C6D8610,32375,8118D22A0,201.42,US Dollar,201.42,US Dollar,Cash,0
2022/09/02 01:19,410,8018C8800,26624,80ED00EB0,1383.61,Euro,1383.61,Euro,Cheque,0
2022/09/02 02:46,14549,8027A6D90,11107,81049A9B0,13.28,US Dollar,13.28,US Dollar,Credit Card,0
2022/09/02 14:08,134939,80CE78E80,10,80D763B70,39761.5,Brazil Real,39761.5,Brazil Real,Cheque,0
2022/09/09 18:41,12797,801EBFBF0,2915,802F55850,270.31,Euro,270.31,Euro,Cheque,0
2022/09/02 00:33,236220,812690A90,17615,812E84BF0,126.19,Euro,126.19,Euro,Cheque,0
2022/09/09 19:44,17861,8052B1810,13862,81451BB70,15524.65,Euro,15524.65,Euro,Wire,0
2022/09/07 08:38,116,80E5BCD20,238190,80E8EC670,324.04,Swiss Franc,324.04,Swiss Franc,Credit Card,0
2022/09/07 06:44,26,80768E700,7,80842DBB0,27544.65,UK Pound,27544.65,UK Pound,Cheque,0
2022/09/06 18:28,138395,80E47D360,238845,80E454250,3636.16,Swiss Franc,3636.16,Swiss Franc,ACH,0
2022/09/06 03:52,239453,80E519330,116,80E627B10,2052.75,Swiss Franc,2052.75,Swiss Franc,Credit Card,0
2022/09/01 15:46,20,800162310,3489,8069683B0,29264.63,Euro,29264.63,Euro,Cash,0
2022/09/09 07:14,2591,800ED3C70,32317,8124EE140,492258.9,Euro,492258.9,Euro,Cash,0
2022/09/07 03:12,10605,803ED5660,210972,809AD8920,1248346.1,Yen,1248346.1,Yen,Credit Card,0
2022/09/01 21:46,122545,8084A2350,122405,8085E7FB0,371.4,UK Pound,371.4,UK Pound,Cheque,0
2022/09/02 10:25,1,8034DFA00,2627,805A04740,34.67,US Dollar,34.67,US Dollar,Cheque,0
2022/09/06 17:53,225215,80972E220,125645,809947070,25.6,Canadian Dollar,25.6,Canadian Dollar,ACH,0
2022/09/05 22:36,122047,808615440,222697,808845190,82.18,UK Pound,82.18,UK Pound,Cheque,0
2022/09/07 03:43,126,81343BD91,126,81343BD91,14.299796,Bitcoin,14.299796,Bitcoin,Bitcoin,0
2022/09/01 02:50,5,80768CC30,23289,80883C830,12.9,UK Pound,12.9,UK Pound,Wire,0
2022/09/01 00:13,7042,80D16A410,7042,80D16A410,1651100.27,US Dollar,1651100.27,US Dollar,Reinvestment,0
2022/09/09 08:44,11974,801879FF0,2053,801BDF2F0,1757.73,US Dollar,1757.73,US Dollar,Credit Card,0
2022/09/02 07:19,117999,80747DFE0,113935,807930320,5303.19,Euro,5303.19,Euro,Cheque,0
2022/09/09 23:55,70,100428A08,48910,81222FF50,19662.52,Saudi Riyal,19662.52,Saudi Riyal,Cash,0
2022/09/07 19:25,410,801105D30,21745,806B12110,1570.37,Euro,1570.37,Euro,Cheque,0
2022/09/02 02:42,238845,80E1A34F0,39775,80F6C6760,1584.13,Swiss Franc,1584.13,Swiss Franc,Cheque,0
2022/09/08 17:30,1420,801CB5890,701,813E2BC50,455.82,US Dollar,455.82,US Dollar,Cheque,0
2022/09/02 16:14,3,8007B8090,18097,803106DF0,506.17,Yuan,506.17,Yuan,Cheque,0
2022/09/07 19:37,70,1004286A8,11852,80208C930,1876.3,Euro,1876.3,Euro,Cheque,0
2022/09/01 00:17,248857,812224EC0,222,8123FDB10,19489.06,Saudi Riyal,19489.06,Saudi Riyal,Credit Card,0
2022/09/09 00:07,240229,80FC58D80,118,80DD89710,68.62,Swiss Franc,68.62,Swiss Franc,Credit Card,0
2022/09/02 17:24,15747,80A019960,221691,80B657950,2449.46,US Dollar,2449.46,US Dollar,ACH,0
2022/09/03 18:43,15625,8124F7B10,1588,8124EC720,2560.14,US Dollar,2560.14,US Dollar,ACH,0
2022/09/01 21:07,13264,801D68AE0,213704,8053F27B0,154.92,US Dollar,154.92,US Dollar,Cheque,0
2022/09/07 08:00,1124,801B4E560,113798,8067C5F70,7603.51,US Dollar,7603.51,US Dollar,Credit Card,0
2022/09/07 00:53,70,1004286F0,19818,8047B4AE0,2578.14,Yuan,2578.14,Yuan,Cheque,0
2022/09/06 10:04,1501,807BE7F90,22,80BBEA000,1614.39,Euro,1614.39,Euro,Cash,0
2022/09/06 05:03,214,80B748010,134482,80CD58490,1001.76,Mexican Peso,1001.76,Mexican Peso,Wire,0
2022/09/08 05:08,17491,80660F050,116904,80660F140,37315.06,Ruble,37315.06,Ruble,ACH,0
2022/09/09 07:08,26,808615870,23370,808E664C0,175.25,UK Pound,175.25,UK Pound,Cheque,0
2022/09/09 16:47,13264,8016B59D0,8595,80486AD60,860.34,US Dollar,860.34,US Dollar,Credit Card,0
2022/09/04 06:18,48526,811D8EFE0,248857,811E06DD0,201.03,Saudi Riyal,201.03,Saudi Riyal,Credit Card,0
2022/09/07 21:35,43049,80FD7F190,243947,810C45AF0,789.19,Shekel,789.19,Shekel,Cheque,0
2022/09/06 12:39,70,1004286A8,13858,80B50DD10,399.37,Euro,399.37,Euro,Cheque,0
2022/09/07 00:38,70,100428780,13667,8127E0110,54485686.55,Rupee,54485686.55,Rupee,Cash,0
2022/09/09 22:22,28,80A30E700,27995,80A5D6240,1730.39,Australian Dollar,1730.39,Australian Dollar,Credit Card,0
2022/09/09 01:52,14549,80416A7D0,37984,812C58490,8965.54,US Dollar,8965.54,US Dollar,Cheque,0
2022/09/09 10:37,10,80008E550,17491,8065DBAA0,197055.17,Ruble,197055.17,Ruble,Cash,0
2022/09/08 00:26,32464,8126B72F0,221891,810B24C80,962.88,US Dollar,962.88,US Dollar,Credit Card,0
2022/09/01 00:21,4726,80D647E10,124331,80E0D7840,1734014.55,US Dollar,1734014.55,US Dollar,Wire,0
2022/09/08 04:05,117,80F02CD90,40404,80F458E80,67263.73,Swiss Franc,67263.73,Swiss Franc,Wire,0
2022/09/09 08:23,327908,80A26AA80,110603,80A26B730,633.7,US Dollar,633.7,US Dollar,ACH,0
2022/09/01 00:27,325126,809917760,213,809915F40,12721.32,Canadian Dollar,12721.32,Canadian Dollar,Cheque,0
2022/09/02 23:19,5627,80309B450,9417,803966820,16306.2,Yuan,16306.2,Yuan,Cheque,0
2022/09/09 19:53,11471,807DFD850,123773,80DC603F0,248061.45,US Dollar,248061.45,US Dollar,Cash,0
2022/09/06 07:10,2947,801400CB0,3051,8022BA1C0,35.23,US Dollar,35.23,US Dollar,Cheque,0
2022/09/01 00:08,1665,8053A37A0,1665,8053A37A0,3056.33,US Dollar,2608.27,Euro,ACH,0
2022/09/06 14:46,43818,811245180,243614,81132BC80,61676.64,Shekel,61676.64,Shekel,Credit Card,0
2022/09/03 06:51,15055,802350DC0,210431,806CBC3E0,2183.79,Euro,2183.79,Euro,Credit Card,0
